municipality_code,municipality_name,indicator_id,normalized_value,raw_value,source
0109,Santa Maria da Feira,per_pop_ensino_sec_cpmpleto,40.18234378474539,39.45,auto
0109,Santa Maria da Feira,pop_risco_pobreza,71.51596630602089,19.89283019,static
0109,Santa Maria da Feira,prop_abast_agua,95.74468085106383,98,static
0109,Santa Maria da Feira,prop_drenagem_agua,9.871244635193133,97,static
0109,Santa Maria da Feira,prop_edificado_reparacoes_prof_med,63.59165563480964,15.741956138946694,auto
0109,Santa Maria da Feira,prop_fogos_hab_social,87.87458208576828,1.284644134,static
0109,Santa Maria da Feira,prop_pedonal,4.150943396226416,9.5,auto
0109,Santa Maria da Feira,prop_sem_aquecimento,71.78063148679087,28.720939365378573,auto
0109,Santa Maria da Feira,prop_transporte_colectivo,24.107142857142858,8.9,auto
0109,Santa Maria da Feira,prop_vagos,82.58706467661692,9.3,auto
0109,Santa Maria da Feira,proporcao_al,99.215563225604,0.75,static
0109,Santa Maria da Feira,r_edi_habfa,100,0,static
0109,Santa Maria da Feira,residentes_65_ou_mais_anos,72.04446854663775,20.95,auto
0109,Santa Maria da Feira,seca_ponde,100,33.333,static
0109,Santa Maria da Feira,sismo_pord,91.38187429854096,34.863,static
0109,Santa Maria da Feira,tsunami_po,100,0,static
0109,Santa Maria da Feira,txt_bruta_crescimento_efectivo,54.34027777777778,0.52,auto
0109,Santa Maria da Feira,txt_bruta_natalidade,51.04166666666665,7.1,auto
0109,Santa Maria da Feira,txt_desemprego,70.40094339622641,7.71,auto
0109,Santa Maria da Feira,txt_esforco_2023,74.56559544037049,30.46730529,static
0109,Santa Maria da Feira,variacao_txt_esforco_2017_2023,51.722756997251075,3.844330053,static
0109,Santa Maria da Feira,ventos_for,73.380731043208,46.639,static
0110,Ílhavo,a_apoarrend,98.87190684133915,93,auto
0110,Ílhavo,agregados_unipessoais,64.89563567362428,23.16,auto
0110,Ílhavo,alojamentos_ar_condicionado,1.8141348881185,929,auto
0110,Ílhavo,aru_oru,3.125,1,static
0110,Ílhavo,beneficiarios_rsi,88.99200241436547,19.3,auto
0110,Ílhavo,certificacao_a_c,62.31884057971014,43,static
0110,Ílhavo,cheias_inu,84.12094064949609,8.508,static
0110,Ílhavo,consumo_energetico,86.22096809203386,1280.9,auto
0110,Ílhavo,disparidade_ganho,64.04199475065617,13.9,auto
0110,Ílhavo,emicao_co2_transportes,93.65280558987688,59.92,static
0110,Ílhavo,ganho_medio_mensal,29.51120429825711,1403.3,auto
0110,Ílhavo,incendios,85.85251046025105,17.2,static
0110,Ílhavo,ind_env_edif,95.32268749346257,618.7,auto
0110,Ílhavo,indice_gini,52.57731958762884,44.1,auto
0110,Ílhavo,inund_galg,16.63750667220213,56.223,static
0110,Ílhavo,movi_massa,100,0,static
0110,Ílhavo,nevoes_pon,100,0,static
0110,Ílhavo,onda_de_calor,100,25,static
0110,Ílhavo,onda_de_fr,44.38408691484263,66.664,static
0110,Ílhavo,per_pop_ensino_sec_cpmpleto,55.94841005114522,46.54,auto
0110,Ílhavo,pop_risco_pobreza,79.86815020110254,17.5045977,static
0110,Ílhavo,prop_abast_agua,100,100,static
0110,Ílhavo,prop_drenagem_agua,9.120171673819742,90,static
0110,Ílhavo,prop_edificado_reparacoes_prof_med,71.37049828091754,13.084610259826782,auto
