municipality_code,municipality_name,beneficiarios_rsi,disparidade_ganho,indice_gini,ganho_medio_mensal,per_pop_ensino_sec_cpmpleto,txt_desemprego,agregados_unipessoais,residentes_65_ou_mais_anos,txt_bruta_natalidade,txt_bruta_crescimento_efectivo,a_apoarrend,prop_vagos,prop_edificado_reparacoes_prof_med,ind_env_edif,consumo_energetico,alojamentos_ar_condicionado,prop_sem_aquecimento,prop_pedonal,prop_transporte_colectivo,pop_risco_pobreza,proporcao_al,txt_esforco_2023,variacao_txt_esforco_2017_2023,prop_fogos_hab_social,aru_oru,prop_drenagem_agua,prop_abast_agua,r_edi_habfa,certificacao_a_c,emicao_co2_transportes,cheias_inu,incendios,inund_galg,movi_massa,nevoes_pon,onda_de_calor,onda_de_fr,seca_ponde,sismo_pord,tsunami_po,ventos_for
0506,Oleiros,97.7968915044515,72.70341207349081,74.74226804123711,15.397719827021367,8.450077829664222,96.81603773584906,20.872865275142317,5.097613882863347,32.29166666666666,54.513888888888886,99.9878699660359,84.07960199004975,70.05853758564908,88.84540287995539,84.4323855003256,0.35258430507406235,99.08053988789432,22.641509433962263,23.809523809523807,55.552001466730125,98.75536031795838,81.84204085006827,62.36621608190679,100,0,5.793991416309012,100,77.8,53.62318840579711,99.56222572536322,100,6.39098599235948,100,63.60465749940963,58.867431219918,33.33333333333333,44.38009266656015,49.99925000374998,93.09343434343434,100,1.7285953959129858
0507,Penamacor,78.93466123434436,93.96325459317586,87.62886597938146,6.919145590355133,12.719590838336677,72.52358490566039,17.15370018975331,8.405639913232108,15.624999999999996,53.99305555555556,99.9878699660359,49.75124378109452,70.46549268188701,90.81360482549424,76.93943998263512,1.0360857232902614,93.6074496641374,26.0377358490566,42.5595238095238,57.61014945425777,97.08189519924694,82.79386564987465,58.24335687443277,100,9.375,9.549356223175966,95.74468085106383,50,17.391304347826086,99.5654211580248,100,35.87525013643806,100,85.82768705382281,73.37215520827144,0,3.688022580816951,49.99925000374998,91.8939393939394,100,79.50163645864848
0508,Proença-a-Nova,93.59438660027162,73.22834645669292,77.83505154639172,16.32813523784563,24.70535912830777,81.48584905660378,37.00189753320682,24.97288503253796,23.95833333333333,48.09027777777778,99.9878699660359,87.56218905472637,64.13133491934867,93.57152818939367,78.27219448665075,1.2645761109360227,88.75893868822581,25.09433962264151,30.6547619047619,61.61352108171789,98.0859742704738,84.23115569823028,61.90485913635177,100,3.125,4.828326180257511,100,44.4,66.66666666666666,99.34706659281667,100,23.839139530653078,100,82.64336705963561,89.95186879790838,33.33333333333333,44.38009266656015,49.99925000374998,92.36672278338943,100,63.37495530680162
0509,Sertã,87.41511996378452,88.18897637795276,77.31958762886599,8.583409775914044,28.663553480097853,83.13679245283019,43.795066413662234,44.49566160520608,35.41666666666666,55.03472222222222,99.84230955846677,72.636815920398,63.56107441725337,91.53708029706078,82.05339700455828,1.563977308540813,88.96160089703938,10.943396226415096,25.595238095238095,44.992469791350096,97.68852630477984,79.73024966498205,57.239384944968045,97.64854587764113,0,3.004291845493562,100,100,53.62318840579711,98.72182693536703,100,16.73867564125888,100,80.04214274036802,88.91793927149563,33.33333333333333,44.38009266656015,49.99925000374998,93.14814814814817,100,37.161363073791904
0510,Vila de Rei,95.04300588501586,96.8503937007874,92.78350515463916,3.5906172192373265,19.991105181231937,87.6179245283019,37.34345351043642,18.03145336225598,34.37499999999999,51.90972222222222,99.90295972828724,95.5223880597015,73.40821013279957,94.90429204002648,80.9724332537443,0.2737945162306965,88.9007200812283,14.150943396226417,32.14285714285714,72.49736404437624,96.03597950005228,73.88525829841142,50.6889870616956,88.45891397138817,6.25,3.969957081545064,100,69.6,65.21739130434783,99.74969110817604,100,7.850873203565582,100,68.19494650415069,99.74924237922632,33.33333333333333,44.38009266656015,49.99925000374998,91.07744107744108,100,51.972001430182345
0511,Vila Velha de Ródão,86.11739852120115,61.942257217847775,87.11340206185567,38.94640283055956,14.476317545030025,77.65330188679246,36.54648956356736,4.96203904555316,44.79166666666666,75.69444444444444,99.745269286754,70.64676616915423,81.48303062803451,83.73051846169938,76.92207510310396,0.9947210841474944,90.27403623512431,26.0377358490566,36.30952380952381,77.94856978102321,97.06097688526305,88.07777783217001,59.76845245873839,100,0,9.656652360515022,100,75,62.31884057971014,97.39891781347195,100,40.025241040567586,100,82.98486857641095,99.95483985976588,27.74666666666667,44.38009266656015,49.99925000374998,90.25252525252525,100,89.18424599136391
0504,Fundão,79.80232382676928,82.67716535433071,71.13402061855669,15.332197614991491,32.265955081165224,77.8301886792453,42.428842504743834,40.72668112798265,41.666666666666664,64.75694444444444,98.39883551673944,48.75621890547263,56.256630965443385,93.30741605941216,73.30149772085957,5.747715096123542,94.5316572289304,29.056603773584904,23.51190476190476,62.99476433957718,100,81.53950458650279,57.90118083327496,99.16486136666492,15.625,8.261802575107296,74.46808510638297,88.9,57.971014492753625,95.85552383792766,100,31.11469892668729,100,81.13930718788033,78.26965357418742,5.851999999999995,44.38009266656015,49.99925000374998,92.87878787878788,100,42.15462471465111
0902,Almeida,92.45510789195714,80.83989501312337,84.5360824742268,8.557200891102086,14.987769624193913,77.06367924528303,29.411764705882355,9.191973969631237,8.33333333333333,32.46527777777778,99.9757399320718,72.636815920398,70.11262343393409,85.50346919563474,71.63446928586933,0.29743145288370626,96.50221513663696,28.49056603773584,25.595238095238095,68.77007425789935,99.3933688944671,87.27005025866845,57.24552709124517,96.845983619261,6.25,10.1931330472103,100,43.7,50.72463768115942,98.331984150654,100,23.32522284882663,100,95.09364044249875,29.493136847109152,0,0.0013314160941641001,49.99925000374998,94.30274971941638,100,50.20902665089799
0903,Celorico da Beira,82.49585030934058,48.818897637795274,77.83505154639172,13.903813392740137,16.855681565488105,71.34433962264151,45.882352941176464,33.64967462039046,35.41666666666666,53.125,99.93934983017952,29.85074626865672,51.962138688286906,96.03134479271992,80.26047319296723,0.374251497005988,94.36155457172902,20.566037735849054,34.523809523809526,53.721490864561346,100,84.03412552836366,56.27089642621933,98.38125810433542,3.125,8.15450643776824,100,54.50000000000001,37.68115942028986,97.9943334327468,100,16.70911406221575,100,73.81518955150679,66.2273456533365,7.445333333333338,42.89423230548011,49.99925000374998,91.31734006734008,100,47.09287934211612
0904,Figueira de Castelo Rodrigo,59.12177455862382,95.80052493438322,71.13402061855669,5.464552483291835,10.896152990882817,67.09905660377359,42.20113851992409,25.81344902386118,35.41666666666666,37.32638888888889,99.91508976225133,39.30348258706468,54.03993401674113,85.25766186674105,82.9520295202952,0.374251497005988,95.83817550532488,39.43396226415094,30.95238095238095,42.7952489224836,93.14925217027508,80.7550509212349,57.57678345103539,96.78724471756374,0,10.1931330472103,100,100,26.08695652173913,99.51748966810106,100,25.093232672366756,100,85.03387767706307,64.73824945035356,0,0.0013314160941641001,49.99925000374998,90.15572390572392,100,68.27057949888611
0905,Fornos de Algodres,85.23464614456013,86.35170603674541,77.83505154639172,3.8264971825448817,13.497887480542584,76.76886792452832,46.98292220113852,30.450108459869856,31.249999999999993,52.083333333333336,99.92721979621544,49.25373134328358,71.10367402503623,87.60764966354033,85.7000217060994,0.2619760479041916,89.43102282637525,22.452830188679243,30.059523809523807,44.506514504298536,96.37067252379458,82.1692927773916,55.45184793504807,95.81017846952392,0,10.1931330472103,100,50,37.68115942028986,98.69839376251544,100,17.23894851737312,100,78.40911155110717,74.50115871412443,32.41333333333334,43.78361825637749,49.99925000374998,92.05667789001122,100,17.4881047333535
0906,Gouveia,80.2097480006036,86.08923884514437,78.35051546391752,9.55969073515922,19.67978652434957,75.53066037735849,43.03605313092978,25.271149674620393,28.125,56.423611111111114,99.4784085395439,29.85074626865672,73.15065020154233,88.65538161151983,86.83308009550684,0.8036558462023322,93.7593601431556,19.245283018867923,36.9047619047619,54.213033701312064,96.1510302269637,92.48995422734254,69.26168337141415,98.01533481370484,3.125,9.656652360515022,100,100,34.78260869565217,98.87307741468196,100,10.13052574131344,100,69.65177744273493,47.04735872600867,10.858666666666672,44.38009266656015,49.99925000374998,92.34567901234568,100,0.5033141725570006
1712,Valpaços,72.22725215029425,98.9501312335958,72.680412371134,3.5250950072074483,3.5579275072270433,75.8254716981132,39.08918406072105,19.116052060737537,26.041666666666664,38.36805555555556,99.42988840368751,76.11940298507463,63.760128849188725,94.78400334716362,77.80334273930974,0.9829026158209896,95.4415701904678,32.075471698113205,28.869047619047617,7.675154279545531,100,87.6081513204699,63.488281335577966,97.26651119179344,0,9.97854077253219,95.74468085106383,93.3,63.76811594202898,98.6387456861659,100,28.669046752774246,100,81.6624584476213,60.75346128706399,22.28133333333333,0,81.60259198704006,93.46801346801344,100,52.46981490139993
1713,Vila Pouca de Aguiar,83.7483023992757,91.6010498687664,68.55670103092783,7.115712226444767,13.809206137424953,64.85849056603774,55.74952561669829,35.24945770065075,19.791666666666657,52.25694444444444,99.2600679281902,81.59203980099502,67.72432204739309,96.628429971061,81.26763620577381,0.25803655846202334,96.06286255284448,22.83018867924528,45.535714285714285,28.553380567623556,100,85.01124890342618,69.98645311725501,97.7143701936772,0,10.1931330472103,100,90,65.21739130434783,97.25831877636232,100,17.202565035473906,100,71.05956295071843,25.08764632479648,33.33333333333333,0,100,91.1938832772166,100,40.95822217332711
0106,Castelo de Paiva,92.86253206579146,81.36482939632546,89.69072164948454,8.157515397719834,19.524127195908385,74.23349056603776,93.85199240986717,72.2885032537961,35.41666666666666,39.40972222222223,99.68461911693352,64.67661691542288,66.02607713600682,93.79292911683692,89.00803125678316,2.2947526000630316,78.6685472044339,7.358490566037734,57.14285714285714,42.80424962288244,98.3788306662483,82.81649387599407,58.372413058996784,94.88246217567792,12.5,1.3948497854077253,100,60,63.76811594202898,98.14451876784118,100,20.62716026923778,100,49.223447348822006,99.75874977717037,66.66666666666666,44.38009266656015,100,93.5283389450056,100,84.30374872796281
0305,Celorico de Basto,86.46446355817112,90.55118110236222,76.28865979381443,4.088586030664394,19.67978652434957,73.58490566037736,71.11954459203037,64.04555314533623,27.083333333333325,43.57638888888889,99.79378942261036,63.681592039801,50.78877056637855,96.92130678846624,89.36835250705448,0.9001733375354555,89.83081298028274,8.30188679245283,59.523809523809526,31.15483765073604,93.944148101663,82.69842809205652,59.138460130531655,100,15.625,3.111587982832618,74.46808510638297,100,71.01449275362319,97.90060074134038,100,28.994224122248507,100,58.08795480554395,79.15265315823875,33.33333333333333,0,100,93.5283389450056,100,52.01875739156742
1301,Amarante,80.30028670590012,87.66404199475066,62.88659793814432,11.852968156204954,30.664887702913056,60.318396226415096,81.10056925996204,68.60086767895879,36.45833333333333,43.05555555555556,96.23968947113052,65.67164179104478,63.96947045753751,97.21156863428752,84.25873670501412,6.023479357075323,80.60400047578658,7.358490566037734,54.166666666666664,33.82281008011073,96.99822194331136,79.03753712666712,57.71424574437888,92.0201583952184,3.125,7.725321888412018,82.97872340425532,75.7,75.36231884057972,90.07498615312514,100,30.76564489721666,100,47.901037220032336,79.04212965713945,33.98133333333334,0,100,93.5283389450056,100,61.75224841167248
1302,Baião,66.67421155877472,83.72703412073493,83.50515463917525,5.674223561787448,13.253279964420727,61.14386792452831,77.60910815939279,66.56724511930587,34.37499999999999,33.854166666666664,99.7573993207181,35.32338308457711,30.09985133489639,94.52424950315542,82.76969828521814,1.36306334699023,75.13855563114548,11.69811320754717,79.16666666666666,28.85686630586451,95.2306244116724,93.063091082157,76.62933635179056,99.5322727024746,0,3.862660944206009,61.702127659574465,64.7,55.072463768115945,98.33837501597718,100,18.751136983809356,100,27.648907376796068,64.56830471210411,44.34266666666667,12.611173243862163,100,93.5283389450056,100,51.061635358508205
1303,Felgueiras,89.6484080277652,81.36482939632546,78.86597938144328,9.395885205084523,23.615743829219483,72.87735849056605,95.29411764705884,80.04338394793926,51.04166666666665,38.888888888888886,98.18049490538574,74.12935323383084,83.21946598388043,96.52034447892332,86.91122205339701,9.894027734005672,72.74689654014915,18.867924528301888,35.11904761904761,55.50122369824937,100,88.63956477530999,65.03482183028734,93.10178725313692,12.5,4.184549356223176,78.72340425531915,95.7,60.86956521739131,90.98248902901452,100,53.15285610332909,100,76.42004686563368,98.82227107968389,33.33333333333333,0,100,93.5283389450056,100,66.12393080117715
1305,Lousada,92.90780141843972,82.67716535433071,78.86597938144328,8.078888743283978,24.349566377585056,70.87264150943398,99.88614800759014,87.14750542299349,55.20833333333333,57.638888888888886,97.73168364871422,81.09452736318407,66.8548544771391,98.65416129144732,85.41350119383547,7.987314843996218,65.88615049379862,9.811320754716984,45.83333333333333,48.59742049348789,98.9645434577973,82.73002791737343,49.69436252047622,86.71911898264008,0,8.690987124463518,76.59574468085107,82.5,73.91304347826086,91.74939286779431,100,52.82199381480809,100,84.86312691867542,98.7842414879078,56.59733333333333,0,100,93.5283389450056,100,75.19871283588657
1307,Marco de Canaveses,74.60389316432774,82.67716535433071,67.52577319587625,8.80618529681562,23.838114298421175,61.02594339622641,90.62618595825428,79.5010845986985,47.91666666666666,42.708333333333336,99.235807860262,69.15422885572139,68.8324668565881,97.02852062340924,78.94942478836553,7.557910494799875,73.48022744226564,13.207547169811324,56.54761904761904,30.277020376989483,97.44796569396506,79.7157026634987,55.15858756539518,96.901491565827925,0,4.935622317596566,2.127659574468085,92.3,65.21739130434783,93.29491713177966,100,36.793933054393314,100,53.357795498719376,93.58131796304,62.16,16.474942749107942,100,93.5283389450056,100,77.75516378338237
1309,Paços de Ferreira,86.17021276595746,85.8267716535433,80.4123711340206,9.90695845891757,23.1710028908161,70.63679245283019,99.96204933586336,84.73427331887203,56.249999999999986,48.09027777777778,97.92576419213974,85.07462686567165,75.72539842130284,98.2279209232593,86.56392446277404,8.030649227860069,65.4380881040549,13.962264150943396,29.761904761904763,48.42337250478769,98.92270682982952,76.61580118010852,53.45300863883329,89.96992481479782,3.125,10.1931330472103,89.36170212765957,77.8,65.21739130434783,90.63099143624046,100,57.53251773694743,100,92.18724455504896,99.44381722027452,66.66666666666666,0,100,93.5283389450056,100,46.76283726175087
1311,Penafiel,83.83129621246417,87.92650918635172,66.49484536082474,14.912855458000266,31.97687347120302,68.51415094339623,89.63946869070209,80.58568329718004,54.166666666666664,47.74305555555556,95.59679767103349,71.64179104477611,65.87933648540861,97.5201352811966,82.86086390275668,10.150094547746612,67.04362403356662,7.735849056603775,62.79761904761904,47.85720789651572,98.3788306662483,76.53102137900389,52.45816567596773,91.97968704546582,6.25,8.690987124463518,97.87234042553192,67.4,66.66666666666666,87.049976566827155,100,40.61078770238312,100,74.81971263010662,99.61613880801,66.66666666666666,6.550567183256113,100,93.5283389450056,100,76.57526334607661
1804,Cinfães,74.7170665459484,87.66404199475066,74.74226804123711,8.37373869741843,10.184567489437407,57.488207547169814,75.18026565464896,60.03253796095446,31.249999999999993,31.42361111111111,99.13876758854924,70.64676616915423,66.81042399705626,92.46975349534536,85.70870414586498,1.7747399936968171,78.99505483967617,16.603773584905664,75.59523809523809,7.757239371811152,98.7344420039745,80.16856364392193,54.94276264514802,97.7582033666464,15.625,3.111587982832618,0,61.5,49.275362318840585,98.14771420050276,100,14.692104784427867,100,23.81973079508092,52.099352308515066,66.66666666666666,44.38009266656015,100,93.38804713804714,100,42.40903215159933
1813,Resende,70.58246567074092,89.23884514435697,59.27835051546392,4.481719302843663,13.831443184345124,62.5,65.9203036053131,59.869848156182215,31.249999999999993,21.354166666666668,99.90295972828724,67.16417910447761,55.4370851395962,93.05027718698793,91.13088777946602,0.6756224393318626,75.06697006715589,18.113207547169807,63.69047619047619,0,58.403932643028966,84.07101757819308,70.82694634121076,100,0,7.4034334763948495,74.46808510638297,72.7,43.47826086956522,99.0956925567722,100,17.1889212297617,100,12.880783273691671,42.53728682631173,47.98133333333334,24.00543217766416,100,91.8771043771044,100,40.0341043483044
0403,Carrazeda de Ansiães,78.12735777878376,97.3753280839895,65.97938144329896,3.9247805005896983,13.297754058261065,57.37028301886793,36.62239089184061,27.792841648590024,0,38.19444444444444,99.89082969432314,90.04975124378109,15.942380772080906,93.30392943063352,79.76991534621229,0.40970690198550264,95.24691922720731,29.245283018867923,35.714285714285715,33.22648639159791,97.13419098420668,79.23108344666957,63.20478119134526,93.01351825329,0,7.939914163090128,78.72340425531915,60,52.17391304347826,99.50790337011632,100,22.956840094597055,100,44.03553068972407,61.89672588983303,33.33333333333333,0,49.99925000374998,92.82547699214363,100,88.25050193899723
0404,Freixo de Espada à Cinta,68.01720235400634,97.3753280839895,82.98969072164945,6.421176778928064,9.02824104958862,71.52122641509435,38.02656546489564,27.68438177874187,37.499999999999986,0,99.87869966035905,89.55223880597016,64.25889641444797,93.87922317910812,71.18298241805948,0.4116766467065869,99.09554956431764,55.094339622641506,31.25,51.43285525414436,95.75358226126974,81.05550368444482,61.391217617443985,86.1195046494274,0,4.6137339055794,12.76595744680851,66.7,47.82608695652174,99.72306250266288,100,17.566399854466074,100,61.01978165700896,68.01592489155624,0,0.00266283218830928,49.99925000374998,95.87682379349047,100,43.80208476580764
0409,Torre de Moncorvo,83.88411045722047,91.86351706036749,73.71134020618555,5.4514480408858565,18.612408272181455,76.53301886792453,20.72106261859583,18.546637744034715,9.374999999999996,19.618055555555554,99.5147986414362,58.2089552238806,92.87806350892627,73.3813325895192,71.96874321684393,1.3020012606366216,95.18231606674205,31.886792452830186,27.083333333333332,38.93320266837292,100,81.09012148547384,60.99029799391772,90.56252149436348,0,7.725321888412018,78.72340425531915,40,44.927536231884055,99.32576370840611,100,19.885846825541215,100,56.736480717879786,77.34505912413097,5.109333333333325,0,49.99925000374998,91.7746913580247,100,70.94254517450975
0914,Vila Nova de Foz Côa,91.50445148634375,84.25196850393701,60.824742268041234,9.49416852312934,17.344896597731825,76.76886792452832,30.96774193548386,31.588937093275497,20.833333333333332,49.13194444444445,99.92721979621544,64.17910447761194,67.3089941358555,90.804016596353,76.66594313001953,1.1010872990860383,90.95247480011447,32.264150943396224,34.82142857142857,34.60719240591189,100,100,71.03777551486237,100,0,9.871244635193133,100,35.7,40.57971014492754,99.43014784201782,100,22.823812988903036,100,69.41744927430929,88.16328955968864,15.610666666666663,0,49.99925000374998,92.5182379349046,100,91.6733133474518
1701,Alijó,74.33227704843823,85.30183727034122,75.25773195876286,10.14283842222514,12.986435401378696,67.80660377358491,53.81404174573056,39.53362255965294,27.083333333333325,40.625,99.5026686074721,62.686567164179095,67.61339672569798,94.57742059202955,81.48469719991319,1.0203277655215883,93.49917152950394,32.64150943396227,40.17857142857142,24.720043619559533,94.66582993410732,77.91228561902943,64.73495149276647,84.82074484281577,0,9.656652360515022,100,62.5,31.88405797101449,97.99220314430576,100,22.967072948881217,100,63.61192348912827,61.56753223602115,33.33333333333333,0,55.41872290638546,93.5283389450056,100,76.43224511125167
1704,Mesão Frio,74.37754640108648,82.15223097112862,71.64948453608247,5.019001441488666,15.87725150100067,66.4504716981132,67.59013282732448,50.65075921908895,13.541666666666664,27.256944444444443,99.9757399320718,51.24378109452736,56.36011412656027,83.95017607475333,87.4495333188626,0.28561298455720135,82.23907571338134,34.33962264150943,48.21428571428571,24.645221736883073,91.27706306871666,78.98486259149676,63.424868593381134,98.41963384685724,0,8.690987124463518,100,12.5,68.11594202898551,99.66874014741596,100,36.11174276878298,100,37.795862018855246,89.07481133757204,33.33333333333333,0,100,90.0280583613917,100,81.51214279820677
1707,Murça,59.65746189829485,99.73753280839895,68.55670103092783,12.91442799108898,12.008005336891266,67.86556603773585,57.68500948766603,32.0770065075922,18.749999999999993,36.28472222222222,99.84230955846677,85.5721393034826,97.3955038078666,94.84501935078973,74.19144779683091,0.3841002206114087,95.07038886557147,26.0377358490566,39.58333333333333,21.80823609728763,98.3997489802322,79.97197238427441,65.96159647274624,84.9440744742765,0,9.2274678111588,100,75,57.971014492753625,98.74419496399813,100,20.862515917773337,100,68.08958965323065,63.03167151940103,33.33333333333333,0,61.568692156539214,93.5283389450056,100,68.86052971753898
1708,Peso da Régua,59.3481213218651,81.88976377952756,64.9484536082474,13.202725724020452,32.53279964420725,59.78773584905661,67.17267552182163,56.96854663774403,37.499999999999986,29.86111111111111,98.95681707908784,57.71144278606965,49.694872050364864,85.39799867508108,88.60863902756674,2.602032776552159,79.58923906862043,32.83018867924528,32.73809523809524,46.83137911675683,90.08471917163476,78.61031368282588,63.38647326263042,65.99286014302706,0,8.583690987124463,100,40.6,72.46376811594203,97.50223680286312,95.44792833146695,35.73994906312535,100,53.99538609652868,80.64412621070771,33.33333333333333,0,91.70504147479262,92.57716049382717,100,79.29260980775048
1710,Sabrosa,78.9950203712087,88.71391076115486,76.8041237113402,14.925959900406244,14.876584389593065,74.76415094339623,60.37950664136622,40.40130151843819,32.29166666666666,43.229166666666664,99.59970887918487,99.00497512437812,64.31969179892334,92.09842753042084,87.63186455393965,0.2737945162306965,91.4699312686755,21.69811320754717,45.238095238095234,44.86067606694168,96.20332601192344,81.27266219627776,64.95525596554151,88.85718019813417,0,7.510729613733906,100,38.5,68.11594202898551,99.36517404456563,100,24.89426050573041,100,65.98608562968883,63.66034820844969,33.33333333333333,0,62.861685691571545,93.5283389450056,100,72.35760059407573
1711,Santa Marta de Penaguião,58.32956088727932,96.3254593175853,65.97938144329896,5.104180317127505,14.476317545030025,75.70754716981133,68.1214421252372,42.163774403470725,20.833333333333332,35.41666666666667,99.78165938864628,76.11940298507463,66.75780626979501,89.15048289808584,90.86173214673325,0.5534982666246455,88.91454804337032,23.0188679245283,44.04761904761904,10.85568971522191,96.70536554753686,76.23132278295977,65.39873322685085,86.27235447780284,0,10.1931330472103,100,80,36.231884057971016,99.31404712198032,100,33.73885755866837,100,45.72124030444497,80.23293124962862,33.33333333333333,0,100,91.04377104377105,100,74.82328996947109
1714,Vila Real,79.09310396861325,95.27559055118112,48.96907216494846,23.30625081902765,63.864798754725385,75.1179245283019,65.31309297912713,65.04880694143166,40.624999999999986,49.30555555555555,95.64531780688986,79.60199004975125,71.74612053546156,97.38764338760852,81.55849793792056,3.200835171761739,91.00515950932216,14.150943396226417,26.488095238095234,67.60082904463862,100,81.32708198047965,57.84730184194549,81.23223607073692,18.75,7.725321888412018,100,100,82.6086956521739,89.6467981764731,100,23.759550663998553,100,67.71902417758079,42.10351179511557,33.33333333333333,0,99.1435042824786,91.3229517396184,100,51.105640969223565
1801,Armamar,85.51380715255773,88.97637795275591,66.49484536082474,7.7250687983226305,16.433177674004895,62.32311320754717,55.559772296015176,45.41757049891541,15.624999999999996,40.625,99.95147986414362,41.293532338308445,47.35928436654311,94.5390676754646,75.19426958975471,0.2619760479041916,88.27814430707681,24.339622641509433,48.51190476190476,27.8180659727016,92.971446501412,77.69560180796215,59.425116403758594,99.61269032504931,0,8.15450643776824,100,83.3,82.6086956521739,99.51429423543948,100,26.73844824449701,100,57.51030862291331,56.940994711509894,33.33333333333333,0,50.82874585627071,93.5283389450056,100,61.05916004290547
1805,Lamego,79.38735476082692,88.71391076115486,52.57731958762884,11.151880487485254,37.51389815432511,55.42452830188679,66.75521821631878,58.08026030368764,30.208333333333325,38.71527777777778,99.4784085395439,64.67661691542288,57.238589626808825,91.08120358425438,86.68981983937488,1.3039710053577058,83.28399056830604,21.32075471698113,34.82142857142857,41.02150365097172,97.12373182721473,86.54476333684973,57.7173691288888,95.21619085994256,0,8.583690987124463,89.36170212765957,48.9,79.71014492753623,95.9226279238209,97.63157894736842,26.803256321629977,100,47.481426313781775,50.18361162279399,33.33333333333333,5.1725515258028505,93.8080309598452,92.36251402918067,100,49.86385764184933
1807,Moimenta da Beira,57.197827071072894,90.28871391076116,64.9484536082474,5.772506879832266,24.63864798754726,70.28301886792453,60.18975332068312,49.07809110629067,52.08333333333333,52.951388888888886,99.80591945657449,63.18407960199005,54.85792677855117,95.4752275025278,77.30844367267203,0.4333438386385125,93.41565473692668,24.150943396226417,29.464285714285708,38.21120186519207,99.1423491266604,89.40634904470494,72.66301645078063,95.3527239439422,0,8.583690987124463,100,72.5,68.11594202898551,99.01261130757104,100,23.354784427869745,100,85.22097691231768,25.92905104284271,33.33333333333333,2.6055812962667004,49.99925000374998,93.5283389450056,100,30.230479386121733
1812,Penedono,75.83371057793873,95.27559055118112,NA,0,17.033577940849458,83.31367924528303,34.573055028463,35.357917570498934,7.2916666666666625,47.74305555555556,100,65.17412935323382,64.11158452129611,96.0086817056588,78.98849576731062,0.05712259691144027,96.81250205718467,25.66037735849056,47.61904761904761,43.43085189177895,99.1005124986926,82.7680307166489,63.16406104223415,100,0,9.334763948497852,100,100,47.82608695652174,99.79123173277664,100,17.47316718209934,100,86.63239541516049,19.232277616019957,33.33333333333333,0,49.99925000374998,93.5283389450056,100,53.09551967875904
1815,São João da Pesqueira,88.79583521955637,83.2020997375328,68.04123711340205,12.704756912593368,10.540360240160112,83.5495283018868,61.518026565464886,53.09110629067245,37.499999999999986,37.84722222222222,99.7573993207181,44.77611940298508,37.54144269909651,94.23573097172344,83.4903407857608,0.3900094547746612,89.79025906182531,30.18867924528302,52.678571428571416,26.449977907476654,95.7431231042778,78.7050687836625,65.96402914351768,92.75210434750106,0,9.012875536480689,100,76.9,39.130434782608695,99.38434664053511,100,28.823676550845917,100,58.887213674592665,72.63652029235249,33.33333333333333,0,49.99925000374998,93.5283389450056,100,86.70618003795484
1818,Sernancelhe,83.92183491776069,95.27559055118112,79.89690721649485,4.606211505700437,17.21147431621081,86.91037735849058,58.140417457305496,42.00108459869848,27.083333333333325,52.77777777777778,99.9757399320718,61.19402985074627,58.774532159045265,95.6268958543984,83.69871934013457,0.254097069019855,96.85504882528768,23.96226415094339,47.91666666666666,31.966574527964777,96.29745842485094,78.96199707954014,63.60330110623054,100,15.625,7.510729613733906,80.85106382978722,88.9,68.11594202898551,99.56648630224532,100,18.295206476259786,100,85.89671395614975,33.923584289024895,33.33333333333333,0.02130265750653105,49.99925000374998,93.5283389450056,100,41.56054896999367
1819,Tabuaço,67.1118153010412,87.92650918635172,77.83505154639172,13.078233521163677,10.495886146319776,71.10849056603774,55.82542694497153,43.00433839479393,14.583333333333332,38.02083333333333,99.90295972828724,71.14427860696517,57.27915102103549,89.10079843799032,83.92446277403951,0.3821304758903246,94.54518654130432,34.90566037735849,55.0595238095238,20.941746541793144,96.67398807656102,79.38500308026788,66.23453794799154,96.34074056140474,0,10.1931330472103,100,87.5,55.072463768115945,99.51003365855738,100,20.793159905402945,100,45.5377740640497,58.31243686493552,33.33333333333333,0,49.99925000374998,93.5283389450056,100,70.13119172694518
1820,Tarouca,75.94688395955937,92.91338582677167,75.77319587628864,7.934739876818243,22.30375806092951,66.68632075471699,58.02656546489564,62.31019522776573,33.33333333333333,65.45138888888889,99.87869966035905,65.67164179104478,59.26707240938388,97.62822077333426,82.17060994139352,0.2619760479041916,89.54594765545012,22.83018867924528,42.85714285714285,36.17564237730194,96.70536554753686,81.0832024047341,44.07010829102304,96.82146449930616,0,10.085836909871244,100,81.2,92.7536231884058,99.36943462144777,100,17.920001819174107,100,62.333109298650335,28.44375779903737,33.33333333333333,4.979496192149964,50.00974995125025,93.5283389450056,100,34.9913363953904
0401,Alfândega da Fé,69.44318696242644,99.21259842519686,65.46391752577317,3.2367972742759785,20.52479430731599,58.72641509433962,49.791271347248575,26.13882863340564,4.166666666666665,27.083333333333332,99.70887918486171,49.25373134328358,76.2657258439855,93.44339458177888,73.49685261558498,0.5495587771824771,95.56855610830168,33.20754716981132,18.75,29.576924261244507,96.61123313460936,89.44939747194998,69.78022545801531,90.90357595983932,3.125,9.2274678111588,100,100,73.91304347826086,99.61335264794852,100,29.66731853738403,100,72.87061088808558,76.24814308633904,12.214666666666668,0,49.99925000374998,91.88131313131312,100,57.57721609505212
